ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Average_Ticket,Total_Dependents,Accepted_Campaigns_Total,Campaign_Total_Contacts,Campaign_Total_Accepted,Value_Segment,Family_Segment,Income_Segment,Spending_Segment,Dependent_Composition,Marital_Status_Grouped,Dominant_Channel,Channel_Segment,Dominant_Category,Web_Purchase_Visit_Ratio,Tenure_Group,Is_Premium,Is_High_Income_Low_Spending,Is_Multichannel,Is_Web_Curious,Is_Discount_Sensitive,Is_Loyal,Is_Early_High_Value,Is_Cold,Strategic_Tags,Primary_Strategic_Segment,PCA_PC1,PCA_PC2
4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0,60,11,792,20,39.6,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso alto,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Catálogo,Multicanal,Carnes,5.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.295905740294094,2.069920568094686
10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0,29,13,92,6,15.333333333333334,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con niños,En pareja,Empate,Multicanal,Vinos,0.375,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,1.4953485419951345,1.4869374654503122
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,3,11,0,62,526,407,14,29.071428571428573,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Web,Multicanal,Vinos,1.2,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.041898239430886844,-0.40975075380573883
7476,1964,Master,Single,63972.0,0,1,2012-12-02,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,3,11,0,50,574,1269,19,66.78947368421052,1,1,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso alto,Gasto alto,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.25,Leal,False,False,True,False,True,True,False,True,Inactivo o frío | Leal | Sensible a descuentos | Multicanal,Inactivo o frío,-1.330124144307691,-1.3669812389996614
4390,1954,Graduation,Together,75315.0,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,60,75,841,21,40.04761904761905,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,2.5,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.9625063368493096,1.6346108445140035
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,64,640,633,18,35.166666666666664,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Niños y adolescentes,En pareja,Web,Multicanal,Vinos,1.2222222222222223,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,0.48652961629863356,-1.8149084358663568
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0,57,459,1019,14,72.78571428571429,3,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Niños y adolescentes,En pareja,Web,Multicanal,Vinos,1.5,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-1.522609366430986,-0.47324877905362406
4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,68,582,1315,25,52.6,0,2,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,2.3333333333333335,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,-2.3903603563571023,-1.034589063616994
9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,60,603,54,5,10.8,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.25,Leal,False,False,True,True,True,True,False,True,Web curioso | Inactivo o frío | Leal | Sensible a descuentos | Multicanal,Web curioso,1.3153690499066384,-1.3407716439918997
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,23,136,2525,17,148.52941176470588,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,3.0,Nuevo,True,False,True,False,False,False,True,False,Nuevo de alto valor | Premium | Multicanal,Nuevo de alto valor,-3.2561588876066985,0.7291141806510427
8135,1986,Master,Married,27161.0,1,0,2013-10-28,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,28,244,52,4,13.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Carnes,0.14285714285714285,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.8851864920519843,0.6492215205726454
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,37,681,436,14,31.142857142857142,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con niños,En pareja,Web,Multicanal,Vinos,0.875,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,1.2841704183351212,-1.7247548296858788
4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,3,11,0,54,457,268,11,24.363636363636363,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con adolescentes,En pareja,Empate,Multicanal,Vinos,0.625,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,1.2460255741535629,-0.46845498155142373
2130,1982,Graduation,Together,45203.0,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,3,11,1,32,98,147,7,21.0,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con niños,En pareja,Empate,Multicanal,Carnes,0.5,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.956716541062693,1.4812731122258695
9298,1947,PhD,Together,81574.0,0,0,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0,67,62,1798,17,105.76470588235294,0,2,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,4.0,Nuevo,True,False,True,False,False,False,True,True,Nuevo de alto valor | Premium | Inactivo o frío | Multicanal,Nuevo de alto valor,-3.4508629024687716,0.987583924154554
8175,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,22,373,137,7,19.571428571428573,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto medio-bajo,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,0.2857142857142857,Estable,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.6864646233597917,-0.12974250710038213
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0,38,522,507,16,31.6875,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Empate,Multicanal,Vinos,1.0,Estable,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,0.3632531589854186,-1.1113805119162612
3790,1956,Graduation,Together,34633.0,2,1,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,58,157,15,3,5.0,3,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.16666666666666666,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.9731834242323157,1.2120368678765594
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,3,11,0,67,200,1105,16,69.0625,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Catálogo,Multicanal,Carnes,4.0,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-2.627382937583593,0.9050670471820018
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,64,209,974,14,69.57142857142857,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,5.0,Reciente,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,-2.6008148430780076,0.7973959474851691
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0,48,67,66,6,11.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,0.5,Nuevo,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,0.2329546501570136,1.5869927806026505
4608,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1,27,124,778,26,29.923076923076923,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,3.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.7701359468294144,1.5391533913113142
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,41,41,49,4,12.25,2,1,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto bajo,Niños y adolescentes,Sin pareja reportada,Tienda,Multicanal,Gold,0.2,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.910699967569621,1.806740817772107
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1,62,679,169,8,21.125,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Carnes,0.42857142857142855,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,0.9559755371428942,-1.4137514921088932
2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,49,2,299,11,27.181818181818183,0,0,2240,334,Resto,Sin dependientes,Ingreso medio,Gasto medio-bajo,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,1.5,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-0.9055966339474902,2.1394936701434957
5892,1980,Graduation,Married,34968.0,1,0,2013-04-10,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,3,11,0,34,445,221,10,22.1,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.42857142857142855,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,1.480161859858049,-0.20867816756128685
2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,3,11,0,27,187,1682,24,70.08333333333333,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,2.3333333333333335,Reciente,True,False,True,False,False,False,False,False,Premium | Multicanal,Premium,-1.9949768171231124,0.48931436793992944
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,52,570,155,8,19.375,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,0.375,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,1.612757313015817,-0.8960317258542486
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,59,500,892,12,74.33333333333333,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto medio-alto,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,2.0,Estable,False,False,True,False,False,False,False,True,Inactivo o frío | Multicanal,Inactivo o frío,-1.893008566942172,-0.5699701526231506
10069,1988,Basic,Together,13724.0,1,0,2012-08-31,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0,26,667,58,4,14.5,1,1,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Empate,Multicanal,Gold,0.2222222222222222,Leal,False,False,True,True,False,True,False,False,Web curioso | Leal | Multicanal,Web curioso,2.8854733059396334,-1.4448223447137463
2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,49,307,311,12,25.916666666666668,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con adolescentes,En pareja,Web,Multicanal,Vinos,0.8571428571428571,Reciente,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,0.7674818734254522,0.02577590629969677
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0,47,85,95,6,15.833333333333334,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Con adolescentes,Sin pareja reportada,Tienda,Multicanal,Vinos,0.6666666666666666,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-0.1785929368052818,1.725346123268912
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1,41,619,424,14,30.285714285714285,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con adolescentes,Sin pareja reportada,Web,Multicanal,Vinos,0.875,Leal,False,False,True,False,True,True,False,False,Leal | Sensible a descuentos | Multicanal,Leal,1.0642564231282683,-1.227406850990976
24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,54,134,47,7,6.714285714285714,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Carnes,0.42857142857142855,Nuevo,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,1.6955534422645144,0.9278834021722049
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,30,257,339,12,28.25,1,1,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Con niños,Sin pareja reportada,Web,Multicanal,Vinos,0.7777777777777778,Reciente,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,1.7588310343364533,0.01241870997338405
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,43,639,1410,20,70.5,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto alto,Con niños,En pareja,Tienda,Multicanal,Vinos,0.3333333333333333,Leal,False,False,True,False,False,True,False,False,Leal | Multicanal,Leal,-1.1744462119876242,-1.6330457917295609
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,39,65,35,5,7.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.5,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.2515614029436881,2.1077561396543465
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,49,367,562,16,35.125,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Web,Multicanal,Vinos,1.1428571428571428,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.2990160728079025,-0.3508411054713333
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,58,641,2352,23,102.26086956521739,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Tienda,Multicanal,Vinos,2.0,Leal,True,False,True,False,False,True,False,False,Premium | Leal | Multicanal,Premium,-3.4279366085646696,-1.6028473032800963
2565,1955,Master,Divorced,70638.0,0,0,2013-06-01,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,59,393,1334,19,70.21052631578948,0,1,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.3333333333333333,Estable,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.9948208572083561,-0.3796198218483558
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,54,303,32,4,8.0,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Vinos,0.25,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.29551989180079546,0.6806252030229517
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,119,41,5,8.2,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Carnes,0.2857142857142857,Nuevo,False,False,True,True,False,False,False,True,Web curioso | Inactivo o frío | Multicanal,Web curioso,1.4324055574678913,1.0395156723247552
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,51,337,39,4,9.75,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto bajo,Niños y adolescentes,En pareja,Empate,Multicanal,Vinos,0.25,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,0.9681129254236716,-0.13126159695916145
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,37,529,1141,21,54.333333333333336,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.6666666666666667,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-1.4494158250341544,-0.8451429407896272
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,24,456,710,19,37.36842105263158,1,1,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-alto,Con niños,Sin pareja reportada,Web,Multicanal,Vinos,1.1111111111111112,Estable,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,1.1461055651479002,-0.9230943177834562
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,41,112,401,14,28.642857142857142,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con adolescentes,En pareja,Web,Multicanal,Vinos,1.1666666666666667,Nuevo,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,0.08483528202893843,0.9730550655252088
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,50,79,506,16,31.625,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-alto,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,2.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-1.2025076950525475,1.7830361294413353
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,26,688,1538,20,76.9,0,0,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Carnes,1.3333333333333333,Leal,True,False,True,False,False,True,False,True,Premium | Inactivo o frío | Leal | Multicanal,Premium,-1.5346141211471094,-1.8956748494609363
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,36,572,57,5,11.4,0,0,2240,334,Resto,Sin dependientes,Ingreso bajo,Gasto bajo,Sin dependientes,En pareja,Tienda,Multicanal,Carnes,0.2222222222222222,Leal,False,False,True,True,False,True,False,False,Web curioso | Leal | Multicanal,Web curioso,2.7418221992944334,-0.996515758782028
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,24,316,1722,18,95.66666666666667,0,1,2240,334,Alto valor,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,Sin pareja reportada,Tienda,Multicanal,Vinos,1.5,Reciente,True,False,True,False,False,False,False,False,Premium | Multicanal,Premium,-1.3755491018504664,-0.12716014213119498
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,39,324,270,11,24.545454545454547,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso bajo,Gasto medio-bajo,Con niños,Sin pareja reportada,Empate,Multicanal,Carnes,0.625,Reciente,False,False,True,False,True,False,False,True,Inactivo o frío | Sensible a descuentos | Multicanal,Inactivo o frío,1.516048576528028,-0.20813361278950848
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,37,182,31,4,7.75,2,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Niños y adolescentes,En pareja,Tienda,Multicanal,Mixta,0.125,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.8605963411113684,0.856544109198275
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,30,267,882,21,42.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-alto,Con niños,En pareja,Tienda,Multicanal,Vinos,1.25,Reciente,False,False,True,False,True,False,False,False,Sensible a descuentos | Multicanal,Sensible a descuentos,-0.427259320355851,0.5331542228088523
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,245,16,3,5.333333333333333,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto bajo,Con niños,En pareja,Tienda,Multicanal,Vinos,0.14285714285714285,Reciente,False,False,True,True,False,False,False,False,Web curioso | Multicanal,Web curioso,1.8405871557684519,0.6862516189621034
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,27,42,311,12,25.916666666666668,1,0,2240,334,Resto,Con dependientes sin pareja reportada,Ingreso medio,Gasto medio-bajo,Con niños,Sin pareja reportada,Tienda,Multicanal,Vinos,1.0,Nuevo,False,False,True,False,False,False,False,False,Multicanal,Multicanal,-0.17409253243828018,1.991016896911316
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,49,153,227,10,22.7,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso alto,Gasto medio-bajo,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,1.0,Nuevo,False,True,True,False,False,False,False,False,"Alto ingreso, bajo gasto | Multicanal","Alto ingreso, bajo gasto",-0.5522979892210489,1.2993937386410563
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,58,598,1152,24,48.0,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto alto,Con adolescentes,En pareja,Empate,Multicanal,Vinos,1.125,Leal,False,False,True,False,True,True,False,True,Inactivo o frío | Leal | Sensible a descuentos | Multicanal,Inactivo o frío,-0.10199888309922163,-1.9197836146135345
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,49,313,122,7,17.428571428571427,1,1,2240,334,Resto,Con dependientes en pareja,Ingreso medio,Gasto medio-bajo,Con adolescentes,En pareja,Tienda,Multicanal,Vinos,0.42857142857142855,Reciente,False,False,True,False,False,False,False,False,Multicanal,Multicanal,0.7679879821108473,0.15440176625223476
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,43,533,77,6,12.833333333333334,1,0,2240,334,Resto,Con dependientes en pareja,Ingreso bajo,Gasto medio-bajo,Con niños,En pareja,Tienda,Multicanal,Mixta,0.25,Leal,False,False,True,True,True,True,False,False,Web curioso | Leal | Sensible a descuentos | Multicanal,Web curioso,2.200492051259575,-0.6096473366890834
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,32,642,1289,18,71.61111111111111,0,0,2240,334,Resto,Sin dependientes,Ingreso alto,Gasto alto,Sin dependientes,En pareja,Catálogo,Multicanal,Carnes,1.6666666666666667,Leal,False,False,True,False,False,True,False,True,Inactivo o frío | Leal | Multicanal,Inactivo o frío,-1.337555489512718,-1.4825825596193842
